Company,Model Name,Category,Screen Size,Screen,CPU,RAM,Storage,OS
Gionee,Pioneer P5 mini,Mobile Phone,4.5,480x854 pixels,MediaTek MT6580M,1GB,8GB,Android 5.1
Gionee,Pioneer P3,Mobile Phone,4.3,480x800 pixels,ARM Cortex-A7,512MB,4GB,Android 4.2
Gionee,A1,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio P10 (MT6755),4GB,64GB,Android 7.0
Gionee,Marathon M3,Mobile Phone,5,720x1280 pixels,MediaTek MT6582,1GB,8GB,Android 4.4
Gionee,P5W,Mobile Phone,5,720x1280 pixels,MediaTek MT6735,1GB,16GB,Android 5.1
Gionee,Pioneer P4,Mobile Phone,4.5,480x854 pixels,MediaTek MT6582V,1GB,8GB,Android 4.2
Gionee,X1,Mobile Phone,5,720x1280 pixels,MediaTek MT6737,2GB,16GB,Android 7.0
Gionee,S Plus,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6753,3GB,16GB,Android 5.1
Gionee,A1 Lite,Mobile Phone,5.3,720x1280 pixels,MediaTek MT6753V,3GB,32GB,Android
Gionee,GPad G3,Mobile Phone,5.5,480x854 pixels,MediaTek MT6589,512MB,4GB,Android 4.2
Gionee,Pioneer P3S,Mobile Phone,4.5,480x485 pixels,MediaTek MT6580,1GB,16GB,Android 5.1
Gionee,P7 Max,Mobile Phone,5.5,720x1080 pixels,MediaTek MT6595,3GB,32GB,Android 6.0
Gionee,CTRL V4S,Mobile Phone,4.5,480x854 pixels,ARM Cortex-A7,1GB,8GB,Android 4.4
Gionee,S11 Lite,Mobile Phone,5.7,720x1440 pixels,Qualcomm Snapdragon 430,4GB,32GB,Android 7.1
Gionee,Gpad G5,Mobile Phone,5.5,720x1280 pixels,ARM Cortex-A7,1GB,8GB,Android 4.4
Gionee,Elife S5.1,Mobile Phone,4.8,720x1280 pixels,MediaTek MT6592,1GB,16GB,Android 4.3
Gionee,F205,Mobile Phone,5.45,720x1440 pixels,MediaTek MT6739,2GB,16GB,Android 7.1
Gionee,Max,Mobile Phone,6.1,720x1560 pixels,Spreadtrum SC9863A,2GB,32GB,Android 10
Gionee,F205 Pro,Mobile Phone,5.45,720x1440 pixels,MediaTek MT6739WW,2GB,16GB,Android 8.1 Oreo
Honor,9i,Mobile Phone,5.9,1080x2160 pixels,HiSilicon Kirin 659,4GB,64GB,Android 7.0
Honor,7X,Mobile Phone,5.93,1080x2160 pixels,HiSilicon Kirin 659,4GB,32GB,Android 7.0
Honor,9 Lite,Mobile Phone,5.65,1080x2160 pixels,HiSilicon Kirin 659,3GB,32GB,Android 8.0
Honor,9X,Mobile Phone,6.59,1080x2340 pixels,HiSilicon Kirin 710F,4GB,128GB,Android Pie
Honor,5X,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 616,2GB,16GB,Android 5.1
Honor,4X,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 410,2GB,8GB,Android 4.4.4
Honor,8 Lite,Mobile Phone,5.2,1080x1920 pixels,HiSilicon Kirin 655,4GB,64GB,Android 7.0
Honor,7C,Mobile Phone,5.99,720x1440 pixels,Qualcomm Snapdragon 450,3GB,32GB,Android 8.0
Honor,6X,Mobile Phone,5.5,1080x1920 pixels,HiSilicon Kirin 655,3GB,32GB,Android 6.0
Honor,6 Plus,Mobile Phone,5.5,1080x1920 pixels,HiSilicon Kirin 925,3GB,32GB,Android 4.4.4
Honor,4C,Mobile Phone,5,720x1280 pixels,HiSilicon Kirin 620,2GB,8GB,Android 4.4
Honor,Holly 4,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 430,3GB,32GB,Android 7.0
Honor,8 Pro,Mobile Phone,5.7,1440x2560 pixels,HiSilicon Kirin 960,6GB,128GB,Android 7.0
Honor,Holly,Mobile Phone,5,720x1280 pixels,MediaTek MT6582,1GB,16GB,Android 4.4
Honor,8,Mobile Phone,5.2,1080x1920 pixels,HiSilicon Kirin 950,4GB,32GB,Android 6.0
Honor,Holly 2 Plus,Mobile Phone,5,720x1280 pixels,MediaTek MT6735P,2GB,16GB,Android 5.1
Honor,7A,Mobile Phone,5.7,720x1440 pixels,Qualcomm Snapdragon 430,2GB,32GB,Android 8.0
Honor,9N,Mobile Phone,5.84,1080x2280 pixels,HiSilicon Kirin 659,3GB,32GB,Android 8.0
Honor,5C,Mobile Phone,5.2,1080x1920 pixels,HiSilicon Kirin 650,2GB,16GB,Android 6.0
Honor,8C,Mobile Phone,6.26,720x1520 pixels,Qualcomm Snapdragon 632,4GB,32GB,Android 8.1 Oreo
Honor,3C,Mobile Phone,5,720x1280 pixels,MediaTek MT6582,2GB,8GB,Android 4.2
Honor,Bee,Mobile Phone,4.5,480x854 pixels,Spreadtrum SC7731,1GB,8GB,Android 4.4
Honor,9X Pro,Mobile Phone,6.59,1080x2340 pixels,HiSilicon Kirin 810,6GB,256GB,Android Pie
Honor,7,Mobile Phone,5.2,1080x1920 pixels,HiSilicon Kirin 935,3GB,16GB,Android 5.0
Honor,Play,Mobile Phone,6.3,1080x2340 pixels,HiSilicon Kirin 970,4GB,64GB,Android 8.1
Honor,6,Mobile Phone,5,1080x1920 pixels,HiSilicon Kirin 920,3GB,16GB,Android 4.4
Honor,20i,Mobile Phone,6.21,1080x2340 pixels,HiSilicon Kirin 710F,4GB,128GB,Android 9 Pie
Honor,10 Lite,Mobile Phone,6.21,1080x2340 pixels,HiSilicon Kirin 710,3GB,32GB,Android 9.0 Pie
Honor,Holly 3,Mobile Phone,5.5,720x1280 pixels,HiSilicon Kirin 620,2GB,16GB,Android 6.0
Honor,9S,Mobile Phone,5.45,720x1440 pixels,MediaTek Helio P22 (MT6762R),2GB,32GB,Android 10
Honor,9A,Mobile Phone,6.3,720x1600 pixels,MediaTek Helio P22 (MT6762R),3GB,64GB,Android 10
Honor,7S,Mobile Phone,5.45,720x1440 pixels,MediaTek MT6739,2GB,16GB,Android 8.1
HTC,One E9s Dual SIM,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6752M,2GB,16GB,Android 5.0
HTC,Desire 820,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 615,2GB,16GB,Android 4.4.4
HTC,One X9,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio X10 (MT6795),3GB,32GB,Android 6.0
HTC,U11+,Mobile Phone,6,1440x2560 pixels,Qualcomm Snapdragon 835,6GB,128GB,Android 8.0
HTC,Desire 526G+ Dual SIM,Mobile Phone,4.7,540x960 pixels,MediaTek MT6592,1GB,8GB,Android 4.4
HTC,Desire 820s,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6752,2GB,16GB,Android 4.4.4
HTC,U Play,Mobile Phone,5.2,1080x1920 pixels,MediaTek Helio P10 (MT6755),4GB,64GB,Android 6.0
HTC,Desire 616 Dual SIM,Mobile Phone,5,720x1280 pixels,MediaTek MT6592,1GB,4GB,Android 4.2.2
HTC,Desire 10 Lifestyle,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 400,2GB,32GB,Android 6.0
HTC,Desire 620G Dual SIM,Mobile Phone,5,720x1280 pixels,MediaTek MT6592,1GB,8GB,Android 4.4
HTC,Desire 516 Dual SIM,Mobile Phone,5,540x960 pixels,Qualcomm Snapdragon 200 (MSM8625Q),1GB,4GB,Android 4.2.2
HTC,Desire 728G Dual SIM,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6753,1.5GB,16GB,Android 5.0.2
HTC,Desire 816G,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6582,1GB,8GB,Android 4.4.2
HTC,Desire 816,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 400,1.5GB,8GB,Android 4.4
HTC,Desire 326G Dual SIM,Mobile Phone,4.5,480x854 pixels,Spreadtrum SC7731G,1GB,8GB,Android 4.4.2
HTC,Desire 728 Dual SIM,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6753,2GB,16GB,Android 5.1.1
HTC,U Ultra,Mobile Phone,5.7,1440x2560 pixels,Qualcomm Snapdragon 821,4GB,64GB,Android 7.0
HTC,One ME Dual SIM,Mobile Phone,5.2,1440x2560 pixels,MediaTek Helio X10 (MT6795),3GB,32GB,Android 5.0
HTC,Desire 600 C,Mobile Phone,4.5,540x960 pixels,Qualcomm Snapdragon 200,1GB,8GB,Android 4.1
HTC,Desire 310,Mobile Phone,4.5,480x854 pixels,MediaTek MT6582M,512MB,4GB,Android 4.2
HTC,Desire 826,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 615,2GB,16GB,Android 5.0
HTC,Desire 600,Mobile Phone,4.5,540x960 pixels,Qualcomm Snapdragon 200,1GB,8GB,Android 4.1
HTC,Desire 828 Dual SIM,Mobile Phone,5.5,1080x1920 pixels,MediaTek MT6753,2GB,16GB,Android 5.1.1
HTC,U11,Mobile Phone,5.5,1440x2560 pixels,Qualcomm Snapdragon 835,6GB,128GB,Android 7.1
HTC,Desire 500,Mobile Phone,4.3,480x800 pixels,Qualcomm Snapdragon 200,1GB,4GB,Android 4.1
HTC,Desire 820G+ Dual SIM,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6592,1GB,16GB,Android 4.4
HTC,One A9,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 617,3GB,32GB,Android 6.0
HTC,One (M8 Eye),Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 801,2GB,16GB,Android 4.4
HTC,U12+,Mobile Phone,6,1440x2880 pixels,Qualcomm Snapdragon 845,6GB,64GB,Android 8.0
HTC,Desire Eye,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 801,2GB,16GB,Android 4.4.4
HTC,Desire 210 Dual SIM,Mobile Phone,4,480x800 pixels,MediaTek MT6572M,512MB,4GB,Android 4.2
HTC,One M9+,Mobile Phone,5.2,1440x2560 pixels,MediaTek Helio X10 T (MT6795T),2GB,16GB,Android 5.0.2
HTC,Desire 825,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 400,2GB,16GB,Android 6.0
HTC,One (E8),Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 801 (MSM8974AB),2GB,16GB,Android 4.4.2
HTC,10 Lifestyle,Mobile Phone,5.2,1440x2560 pixels,Qualcomm Snapdragon 652,3GB,32GB,Android 6
HTC,Desire 601,Mobile Phone,4.5,540x960 pixels,Qualcomm Snapdragon 400,1GB,8GB,Android 4.2
HTC,10 evo,Mobile Phone,5.5,1440x2560 pixels,Qualcomm Snapdragon 810,3GB,32GB,Android 7.0
HTC,Wildfire X,Mobile Phone,6.22,720x1520 pixels,MediaTek Helio P22 (MT6762),3GB,32GB,Android 9 Pie
HTC,Desire X,Mobile Phone,4,480x800 pixels,Qualcomm Snapdragon S4 Play (MSM8225),768MB,4GB,Android 4.0
HTC,One M9,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 810,3GB,32GB,Android 5.0
HTC,One Max,Mobile Phone,5.9,1080x1920 pixels,Qualcomm Snapdragon 600,2GB,16GB,Android 4.3
HTC,Desire 830,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio X10 (MT6795),3GB,32GB,Android
HTC,U11 EYEs,Mobile Phone,6,1080x2160 pixels,Qualcomm Snapdragon 652,4GB,64GB,Android 7.1.1
HTC,Desire 12+,Mobile Phone,6,720x1440 pixels,Qualcomm Snapdragon 450,3GB,32GB,Android 8.0
Huawei,P30 Pro,Mobile Phone,6.47,1080x2340 pixels,HiSilicon Kirin 980,8GB,256GB,Android 9
Huawei,Mate 9,Mobile Phone,5.9,1080x1920 pixels,HiSilicon Kirin 960,4GB,64GB,Android 7.0
Huawei,Mate 30 Pro,Mobile Phone,6.53,1176x2400 pixels,HiSilicon Kirin 990,8GB,128GB,Android 10
Huawei,Holly 4 Plus,Mobile Phone,5.5,720x1290 pixels,Qualcomm Snapdragon 435,3GB,32GB,Android 7.0
Huawei,Y9 Prime 2019,Mobile Phone,6.59,1080x2340 pixels,HiSilicon Kirin 710,4GB,128GB,Android Pie
Huawei,Nova 3i,Mobile Phone,6.3,1080x2340 pixels,HiSilicon Kirin 710,4GB,128GB,Android 8.1
Huawei,Nova 3,Mobile Phone,6.3,1080x2340 pixels,HiSilicon Kirin 970,6GB,128GB,Android 8.1
Huawei,P30 Lite,Mobile Phone,6.15,1080x2312 pixels,HiSilicon Kirin 710,4GB,128GB,Android 9 Pie
Huawei,P9,Mobile Phone,5.2,1080x1920 pixels,HiSilicon Kirin 955,3GB,32GB,Android 6.0
Huawei,Ascend P6,Mobile Phone,4.7,720x1280 pixels,HiSilicon K3V2 (Hi3620),2GB,8GB,Android 4.2.2
Infinix,Note 4,Mobile Phone,5.7,1080x1920 pixels,MediaTek MT6753,3GB,32GB,Android 7.0
Infinix,S5 Lite,Mobile Phone,6.5,720x1600 pixels,MediaTek Helio P22 (MT6762),4GB,64GB,Android 9.0 Pie
Infinix,Hot 7 Pro,Mobile Phone,6.19,720x1500 pixels,MediaTek Helio P22 (MT6762),6GB,64GB,Android 9 Pie
Infinix,Hot 4 Pro,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6737,3GB,16GB,Android 6.0
Infinix,S5 Pro,Mobile Phone,6.53,1080x2220 pixels,MediaTek Helio P35 (MT6765),4GB,64GB,Android 10
Infinix,Hot 6 Pro,Mobile Phone,5.99,720x1440 pixels,Qualcomm Snapdragon 425,3GB,32GB,Android Oreo
Infinix,Hot 10,Mobile Phone,6.78,720x1640 pixels,MediaTek Helio G70,6GB,128GB,Android 10
Infinix,Hot S3,Mobile Phone,5.65,720x1440 pixels,Qualcomm Snapdragon 430,3GB,32GB,Android 8.0
Infinix,Zero 5 Pro,Mobile Phone,5.98,1080x1920 pixels,MediaTek Helio P25 (MT6757CD),6GB,128GB,Android 7.0
Infinix,Hot 9,Mobile Phone,6.6,720x1600 pixels,MediaTek Helio P22 (MT6762),4GB,64GB,Android 10
Infinix,Zero 5,Mobile Phone,5.98,1080x1920 pixels,MediaTek Helio P25 (MT6757CD),6GB,64GB,Android 7.0
Infinix,Smart 4 Plus,Mobile Phone,6.82,720x1640 pixels,MediaTek Helio A25,3GB,32GB,Android 10
Infinix,Note 7,Mobile Phone,6.95,720x1640 pixels,MediaTek Helio G70,6GB,128GB,Android 10
Infinix,Hot 7,Mobile Phone,6.19,720x1500 pixels,MediaTek Helio P25 (MT6757CD),4GB,64GB,Android 9 Pie
Infinix,Hot 9 Pro,Mobile Phone,6.6,720x1600 pixels,MediaTek Helio P22 (MT6762),4GB,64GB,Android 10
Infinix,Note 5,Mobile Phone,5.99,1080x2160 pixels,MediaTek Helio P23 (MT6763T),3GB,32GB,Android 8.1 Oreo
Infinix,Zero 8i,Mobile Phone,6.85,1080x2460 pixels,MediaTek Helio G90T,8GB,128GB,Android 10
Infinix,Smart 2,Mobile Phone,5.45,720x1440 pixels,MediaTek MT6739,2GB,16GB,Android 8.1
Infinix,S5,Mobile Phone,6.6,720x1600 pixels,MediaTek Helio P22 (MT6762),4GB,64GB,Android 9 Pie
Infinix,Hot 8,Mobile Phone,6.52,720x1600 pixels,MediaTek Helio P22 (MT6762),4GB,64GB,Android Pie
Karbonn,Quattro L52,Mobile Phone,5,720x1280 pixels,MediaTek MT6735P,2GB,16GB,Android 5.1
Karbonn,Titanium Mach Five,Mobile Phone,5,720x1280 pixels,MediaTek MT6582,2GB,16GB,Android 5.0
Karbonn,A40 Indian,Mobile Phone,4,480x800 pixels,Spreadtrum SC9832A,1GB,8GB,Android 7.0
Karbonn,Machone Titanium S310,Mobile Phone,4.7,720x1280 pixels,MediaTek MT6582,1GB,8GB,Android 4.4.2
Karbonn,Titanium Mach Two S360,Mobile Phone,5,720x1280 pixels,MediaTek MT6592,1GB,8GB,Android 4.4
Karbonn,Smart A52 Plus,Mobile Phone,3.5,320x480 pixels,MediaTek,512MB,4GB,Android 4.2.2
Karbonn,Titanium S200 HD,Mobile Phone,5,720x1280 pixels,Speadtrum SPC7731,1GB,8GB,Android 4.4
Karbonn,Smart A12 Star,Mobile Phone,4,480x800 pixels,MediaTek,512MB,4GB,Android 4.4.2
Karbonn,Titanium S5 Ultra,Mobile Phone,5,540x960 pixels,MediaTek MT6582,1GB,4GB,Android 4.4
Karbonn,Smart A50s,Mobile Phone,3.5,320x480 pixels,MediaTek,256MB,2GB,Android 4.2
Karbonn,Titanium X,Mobile Phone,5,1080x1920 pixels,MediaTek MT6589T,1GB,16GB,Android 4.2
Lava,Pixel V2,Mobile Phone,5,720x1280 pixels,MediaTek MT6735,2GB,16GB,Android 5.1
Lava,Z25,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6750,4GB,32GB,Android 6.0
Lava,X10,Mobile Phone,5,720x1280 pixels,MediaTek MT6735,3GB,16GB,Android 5.1
Lava,Pixel V1,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6582,2GB,32GB,Android 5.1.1
Lava,Iris X1,Mobile Phone,4.5,480x854 pixels,Broadcom BCM23550,1GB,4GB,Android 4.4.2
Lava,Z10,Mobile Phone,5,720x1280 pixels,MediaTek MT6737,2GB,16GB,Android 6.0
Lava,Iris 406Q,Mobile Phone,4,480x800 pixels,Qualcomm Snapdragon 200,1GB,4GB,Android 4.3
Lava,Iris X8,Mobile Phone,5,720x1280 pixels,MediaTek MT6592,1GB,8GB,Android 4.4
Lava,Iris Fuel 60,Mobile Phone,5,720x1280 pixels,MediaTek MT6582,1GB,8GB,Android 4.4
Lava,Iris X1 Selfie,Mobile Phone,4.5,854x480 pixels,MediaTek MT6580,1GB,8GB,Android 5.1
Lava,Iris Alfa L,Mobile Phone,5.5,540x960 pixels,MediaTek,1GB,8GB,Android 5.0
Lava,Iris 310,Mobile Phone,3.5,320x480 pixels,MediaTek MT6571,256MB,2GB,Android 4.4
Lava,Z81,Mobile Phone,5.7,720x1440 pixels,MediaTek Helio A22 (MT6761),2GB,16GB,Android 8.1 Oreo
Lava,Iris Win1,Mobile Phone,4,480x800 pixels,Qualcomm Snapdragon 200,1GB,8GB,Windows Phone 8.1
Lava,A76+,Mobile Phone,4.5,480x800 pixels,Spreadtrum SC9830A,1GB,8GB,Android 6.0
Lava,Iris Fuel 10,Mobile Phone,4.5,480x854 pixels,MediaTek,1GB,8GB,Android 4.4
Lava,Iris X1 Grand,Mobile Phone,5,480x854 pixels,MediaTek MT6582M,1GB,8GB,Android 4.4
Lava,Z71,Mobile Phone,5.7,720x1520 pixels,MediaTek Helio A22 (MT6761),2GB,32GB,Android Pie
Lava,Z93,Mobile Phone,6.22,720x1520 pixels,MediaTek Helio P22 (MT6762),3GB,32GB,Android Pie
Lava,Z41,Mobile Phone,5,480x854 pixels,Spreadtrum SC9832E,1GB,16GB,Android Pie (Go Edition)
Lava,Z91,Mobile Phone,5.7,720x1440 pixels,MediaTek MT6739,2GB,16GB,Android 7.1 Nougat
Lenovo,K8 Plus,Mobile Phone,5.2,1080x1920 pixels,MediaTek Helio P25 (MT6757CD),3GB,32GB,Android 7.1.1
Lenovo,Vibe Shot,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 615,3GB,32GB,Android 5.1.1
Lenovo,A7000,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6752M,2GB,8GB,Android 5.0
Lenovo,Vibe P1,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 615,2GB,32GB,Android 5.1.1
Lenovo,Vibe K4 Note,Mobile Phone,5.5,1080x1920 pixels,MediaTek MT6753,3GB,16GB,Android 5.1
Lenovo,Vibe S1,Mobile Phone,5,1080x1920 pixels,MediaTek MT6752,3GB,32GB,Android 5.0
Lenovo,A6000 Plus,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 4.4.4
Lenovo,K6 Power,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 430,3GB,32GB,Android 6.0.1
Lenovo,A6000,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 410 (MSM8916),1GB,8GB,Android 4.4
Lenovo,Vibe K5 Plus,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 616,2GB,16GB,Android 5.1
Lenovo,K8 Note,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio X23 (MT6797D),3GB,32GB,Android 7.1.1
Lenovo,Vibe K5 Note,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio P10 (MT6755),3GB,32GB,Android 6.0
Lenovo,K3 Note,Mobile Phone,5.5,1080x1920 pixels,MediaTek MT6752,2GB,16GB,Android 5.0
Lenovo,A536,Mobile Phone,5,480x854 pixels,MediaTek MT6582,1GB,8GB,Android 4.4
Lenovo,K5 Note,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio P10 (MT6755),2GB,16GB,Android 5.1
Lenovo,P70,Mobile Phone,5,720x1280 pixels,MediaTek MT6752,2GB,16GB,Android 4.4
Lenovo,Vibe K5,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 415,2GB,16GB,Android 5.1
Lenovo,A1000,Mobile Phone,4,480x800 pixels,Spreadtrum SC7731,1GB,8GB,Android 5.0
Lenovo,A516,Mobile Phone,4.5,480x854 pixels,MediaTek MT6572,512MB,4GB,Android 4.2
Lenovo,A328,Mobile Phone,4.5,480x854 pixels,MediaTek MT6582M,1GB,4GB,Android 4.4
Lenovo,A850,Mobile Phone,5.5,540x960 pixels,MediaTek MT6582M,1GB,4GB,Android 4.2
Lenovo,A6600,Mobile Phone,5,720x1280 pixels,MediaTek MT6735P,1GB,16GB,Android 6.0
Lenovo,A7700,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6735P,2GB,16GB,Android 6.0
Lenovo,S920,Mobile Phone,5.3,720x1280 pixels,MediaTek MT6589,1GB,4GB,Android 4.2
Lenovo,A6600 Plus,Mobile Phone,5,720x1280 pixels,MediaTek MT6735P,2GB,16GB,Android 6.0
Lenovo,S660,Mobile Phone,4.7,540x960 pixels,MediaTek MT6582M,1GB,8GB,Android 4.2
Lenovo,S890,Mobile Phone,5,540x960 pixels,MediaTek MT6577T,1GB,4GB,Android 4.1
Lenovo,A369i,Mobile Phone,4,480x800 pixels,MediaTek MT6572A,512MB,4GB,Android 4.2
Lenovo,S560,Mobile Phone,4,480x800 pixels,MediaTek MT6577,512MB,4GB,Android 4
Lenovo,A269i,Mobile Phone,3.5,320x480 pixels,MediaTek MT6572,256MB,512MB,Android 2.3
Lenovo,Phab 2 Plus,Mobile Phone,6.4,1080x1920 pixels,MediaTek MT8783,3GB,32GB,Android 6.0
Lenovo,K10 Plus,Mobile Phone,6.22,720x1520 pixels,Qualcomm Snapdragon 632,4GB,64GB,Android 9 Pie
Lenovo,A5,Mobile Phone,5.45,720x1440 pixels,MediaTek MT6739,2GB,16GB,Android 8.1
Lenovo,Phab 2,Mobile Phone,6.4,720x1280 pixels,MediaTek MT8735,3GB,32GB,Android 6.0.1
LG,G7+ ThinQ,Mobile Phone,6.1,1440x3120 pixels,Qualcomm Snapdragon 845,6GB,128GB,Android 8.0
LG,Q6,Mobile Phone,5.5,1080x2160 pixels,Qualcomm Snapdragon 435,3GB,32GB,Android 7.1.1
LG,G5,Mobile Phone,5.3,1440x2560 pixels,Qualcomm Snapdragon 820,4GB,32GB,Android 6.0.1
LG,V20,Mobile Phone,5.7,1440x2560 pixels,Qualcomm Snapdragon 820,4GB,64GB,Android 7.0
LG,F60,Mobile Phone,4.5,480x800 pixels,Qualcomm Snapdragon 410 (MSM8916),1GB,4GB,Android 4.4.2
LG,L90 Dual,Mobile Phone,4.7,540x960 pixels,Qualcomm Snapdragon 400,1GB,8GB,Android 4.4
LG,Optimus L5 Dual,Mobile Phone,4,320x480 pixels,Qualcomm Snapdragon S1 (MSM7225A),512MB,3GB,Android 4.0
LG,G4 Stylus,Mobile Phone,5.7,720x1280 pixels,Qualcomm Snapdragon 400,1GB,16GB,Android 5.0
LG,Optimus L5II Dual,Mobile Phone,4,480x800 pixels,MediaTek MT6575,512MB,4GB,Android 4.1
LG,G Pro Lite,Mobile Phone,5.5,540x960 pixels,MediaTek MT6577,1GB,8GB,Android 4.1
LG,V30+,Mobile Phone,6,1440x2880 pixels,Qualcomm Snapdragon 835,4GB,128GB,Android 7.1.2
LG,X Power,Mobile Phone,5.3,720x1280 pixels,MediaTek MT6735,2GB,16GB,Android 6.0
LG,X screen,Mobile Phone,4.93,720x1280 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 6.0.1
LG,Optimus L7 II,Mobile Phone,4.3,480x800 pixels,Qualcomm Snapdragon S4 Play (MSM8225),768MB,4GB,Android 4.1
LG,G6,Mobile Phone,5.7,1440x2880 pixels,Qualcomm Snapdragon 821,3GB,32GB,Android 7.0
LG,G Pro 2,Mobile Phone,5.9,1080x1920 pixels,Qualcomm Snapdragon 800,3GB,16GB,Android 4.4
LG,L80 Dual,Mobile Phone,5,480x800 pixels,Qualcomm Snapdragon 200 (MSM8210),1GB,4GB,Android 4.4
LG,G Flex2,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 810,2GB,16GB,Android 5.0
LG,F70,Mobile Phone,4.5,480x800 pixels,Qualcomm Snapdragon 400,1GB,4GB,Android 4.4
LG,Optimus G Pro,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 600,2GB,16GB,Android 4.1
LG,Volt,Mobile Phone,4.7,720x1280 pixels,Qualcomm Snapdragon 410,1GB,8GB,Android 5.0
LG,V10,Mobile Phone,5.7,1440x2560 pixels,Qualcomm Snapdragon 808,4GB,64GB,Android 5.1.1
LG,G3 Beat,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 400,1GB,8GB,Android 4.4.2
LG,Optimus L5,Mobile Phone,4,320x480 pixels,Qualcomm Snapdragon S1 (MSM7225A),512MB,4GB,Android 4.0
LG,Stylus 3,Mobile Phone,5.7,720x1280 pixels,MediaTek MT6750,3GB,16GB,Android 7.0
LG,Optimus L1 II,Mobile Phone,3,240x320 pixels,Qualcomm Snapdragon S1 (MSM7225A),512MB,4GB,Android 4.1
LG,W10 Alpha,Mobile Phone,5.71,720x1520 pixels,Unisoc SC9863,3GB,32GB,Android Pie
LG,Q Stylus,Mobile Phone,6.2,1080x2160 pixels,MediaTek MT6750,3GB,32GB,Android 8.1 Oreo
LG,K9,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 210,2GB,16GB,Android 7.1.2
LG,G7 ThinQ,Mobile Phone,6.1,1440x3120 pixels,Qualcomm Snapdragon 845,4GB,64GB,Android 8.0
Micromax,Canvas 5,Mobile Phone,5.2,1080x1920 pixels,MediaTek MT6753,3GB,16GB,Android 5.1
Micromax,Canvas Nitro 4G,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 415,2GB,16GB,Android 5.0.2
Micromax,Unite 3,Mobile Phone,4.7,480x800 pixels,MediaTek MT6582M,1GB,8GB,Android 5.0
Micromax,Canvas Spark,Mobile Phone,4.7,540x960 pixels,MediaTek MT6582M,1GB,8GB,Android 5.0
Micromax,Canvas Lite,Mobile Phone,5,480x800 pixels,MediaTek MT6577,512MB,4GB,Android 4.1
Micromax,A25,Mobile Phone,2.8,240x320 pixels,MediaTek MT6515,256MB,120MB,Android
Micromax,Canvas 2 Plus,Mobile Phone,5,480x854 pixels,MediaTek MT6589M,1GB,4GB,Android 4.2
Micromax,Canvas Music,Mobile Phone,4.5,480x854 pixels,MediaTek MT6577,512MB,4GB,Android 4.1
Micromax,Canvas 6,Mobile Phone,5.5,1080x1920 pixels,MediaTek MT6753,3GB,32GB,Android 5.1
Micromax,Canvas Doodle 4,Mobile Phone,6,540x960 pixels,MediaTek MT6582M,1GB,8GB,Android 5.0
Micromax,Bharat 4,Mobile Phone,5,720x1280 pixels,MediaTek MT6737,1GB,8GB,Android 7.0
